id	name	desc	url	type	P400
45494	NOSTALGIC TRAIN	2022 XSX video game	https://www.famitsu.com/games/t/45494/	Q7889	Q98973368
45495	遊んで将棋が強くなる！銀星将棋DX2	2022 PC video game	https://www.famitsu.com/games/t/45495/	Q7889	Q1406
45496	魔導物語　超きゅ～きょく大全 ぷよぷよ入り！	2022 PC video game	https://www.famitsu.com/games/t/45496/	Q7889	Q1406
45507	CrossfireX	2022 XSX video game	https://www.famitsu.com/games/t/45507/	Q7889	Q98973368
45517	Voice of Cards できそこないの巫女	2022 Switch video game	https://www.famitsu.com/games/t/45517/	Q7889	Q19610114
45518	Voice of Cards できそこないの巫女	2022 PS4 video game	https://www.famitsu.com/games/t/45518/	Q7889	Q5014725
45519	Voice of Cards できそこないの巫女	2022 PC video game	https://www.famitsu.com/games/t/45519/	Q7889	Q1406
45520	Death's Gambit: Afterlife	2022 Switch video game	https://www.famitsu.com/games/t/45520/	Q7889	Q19610114
45521	鬼滅の刃 ヒノカミ血風譚	2022 Switch video game	https://www.famitsu.com/games/t/45521/	Q7889	Q19610114
45528	映画「五等分の花嫁」 ～君と過ごした五つの思い出～	2022 Switch video game	https://www.famitsu.com/games/t/45528/	Q7889	Q19610114
45529	映画「五等分の花嫁」 ～君と過ごした五つの思い出～	2022 PS4 video game	https://www.famitsu.com/games/t/45529/	Q7889	Q5014725
45532	ファイアーエムブレム無双 風花雪月	2022 Switch video game	https://www.famitsu.com/games/t/45532/	Q7889	Q19610114
45535	マリオストライカーズ：バトルリーグ	2022 Switch video game	https://www.famitsu.com/games/t/45535/	Q7889	Q19610114
45537	SDガンダム バトルアライアンス	2022 Switch video game	https://www.famitsu.com/games/t/45537/	Q7889	Q19610114
45538	SDガンダム バトルアライアンス	2022 PS5 video game	https://www.famitsu.com/games/t/45538/	Q7889	Q63184502
45539	SDガンダム バトルアライアンス	2022 PS4 video game	https://www.famitsu.com/games/t/45539/	Q7889	Q5014725
45540	SDガンダム バトルアライアンス	2022 XSX video game	https://www.famitsu.com/games/t/45540/	Q7889	Q98973368
45541	SDガンダム バトルアライアンス	2022 XOne video game	https://www.famitsu.com/games/t/45541/	Q7889	Q13361286
45542	SDガンダム バトルアライアンス	2022 PC video game	https://www.famitsu.com/games/t/45542/	Q7889	Q1406
45543	クロノ・クロス：ラジカル・ドリーマーズ エディション	2022 Switch video game	https://www.famitsu.com/games/t/45543/	Q7889	Q19610114
45544	クロノ・クロス：ラジカル・ドリーマーズ エディション	2022 PS4 video game	https://www.famitsu.com/games/t/45544/	Q7889	Q5014725
45545	クロノ・クロス：ラジカル・ドリーマーズ エディション	2022 XOne video game	https://www.famitsu.com/games/t/45545/	Q7889	Q13361286
45546	クロノ・クロス：ラジカル・ドリーマーズ エディション	2022 PC video game	https://www.famitsu.com/games/t/45546/	Q7889	Q1406
45547	春ゆきてレトロチカ	2022 Switch video game	https://www.famitsu.com/games/t/45547/	Q7889	Q19610114
45548	春ゆきてレトロチカ	2022 PS5 video game	https://www.famitsu.com/games/t/45548/	Q7889	Q63184502
45549	春ゆきてレトロチカ	2022 PS4 video game	https://www.famitsu.com/games/t/45549/	Q7889	Q5014725
45550	春ゆきてレトロチカ	2022 PC video game	https://www.famitsu.com/games/t/45550/	Q7889	Q1406
45551	ライブアライブ	2022 Switch video game	https://www.famitsu.com/games/t/45551/	Q7889	Q19610114
45552	太閤立志伝V DX	2022 Switch video game	https://www.famitsu.com/games/t/45552/	Q7889	Q19610114
45553	太閤立志伝V DX	2022 PC video game	https://www.famitsu.com/games/t/45553/	Q7889	Q1406
45554	Nintendo Switch Sports	2022 Switch video game	https://www.famitsu.com/games/t/45554/	Q7889	Q19610114
45557	風のクロノア1＆2アンコール	2022 Switch video game	https://www.famitsu.com/games/t/45557/	Q7889	Q19610114
45558	風のクロノア1＆2アンコール	PS5 video game	https://www.famitsu.com/games/t/45558/	Q7889	Q63184502
45559	風のクロノア1＆2アンコール	PS4 video game	https://www.famitsu.com/games/t/45559/	Q7889	Q5014725
45560	風のクロノア1＆2アンコール	XSX video game	https://www.famitsu.com/games/t/45560/	Q7889	Q98973368
45561	風のクロノア1＆2アンコール	XOne video game	https://www.famitsu.com/games/t/45561/	Q7889	Q13361286
45567	ゼノブレイド3	2022 Switch video game	https://www.famitsu.com/games/t/45567/	Q7889	Q19610114
45568	太鼓の達人ドンダフルフェスティバル	2022 Switch video game	https://www.famitsu.com/games/t/45568/	Q7889	Q19610114
45575	ツクールシリーズ　ランブルドラゴン	2022 Switch video game	https://www.famitsu.com/games/t/45575/	Q7889	Q19610114
45581	Beat Souls	2022 Switch video game	https://www.famitsu.com/games/t/45581/	Q7889	Q19610114
45584	ひらめきパズル！面積迷路 ジーニアス	2022 Switch video game	https://www.famitsu.com/games/t/45584/	Q7889	Q19610114
45585	ディズニー スピードストーム	2022 Switch video game	https://www.famitsu.com/games/t/45585/	Q7889	Q19610114
45586	ディズニー スピードストーム	2022 PC video game	https://www.famitsu.com/games/t/45586/	Q7889	Q1406
45587	Road 96	2022 PS5 video game	https://www.famitsu.com/games/t/45587/	Q7889	Q63184502
45588	Road 96	2022 PS4 video game	https://www.famitsu.com/games/t/45588/	Q7889	Q5014725
45589	Road 96	2022 XSX video game	https://www.famitsu.com/games/t/45589/	Q7889	Q98973368
45590	Road 96	2022 XOne video game	https://www.famitsu.com/games/t/45590/	Q7889	Q13361286
45591	Hoa	2022 PS5 video game	https://www.famitsu.com/games/t/45591/	Q7889	Q63184502
45592	Hoa	2022 PS4 video game	https://www.famitsu.com/games/t/45592/	Q7889	Q5014725
45598	アニマス レヴェナント	2022 PS4 video game	https://www.famitsu.com/games/t/45598/	Q7889	Q5014725
45599	魔界戦記ディスガイア6	2022 PS5 video game	https://www.famitsu.com/games/t/45599/	Q7889	Q63184502
45605	ツクールシリーズ Arcanion: Tale of Magi	2022 Switch video game	https://www.famitsu.com/games/t/45605/	Q7889	Q19610114
45608	Beat Souls	2022 PS4 video game	https://www.famitsu.com/games/t/45608/	Q7889	Q5014725
45609	Beat Souls	2022 PS5 video game	https://www.famitsu.com/games/t/45609/	Q7889	Q63184502
45610	PUZZLE & DRAGONS Nintendo Switch Edition	2022 Switch video game	https://www.famitsu.com/games/t/45610/	Q7889	Q19610114
45611	Dolmen	2022 PS5 video game	https://www.famitsu.com/games/t/45611/	Q7889	Q63184502
45612	Dolmen	2022 PS4 video game	https://www.famitsu.com/games/t/45612/	Q7889	Q5014725
45613	Dolmen	2022 XSX video game	https://www.famitsu.com/games/t/45613/	Q7889	Q98973368
45614	Dolmen	2022 XOne video game	https://www.famitsu.com/games/t/45614/	Q7889	Q13361286
45615	Dolmen	2022 PC video game	https://www.famitsu.com/games/t/45615/	Q7889	Q1406
45639	Let’s Get Fit	2022 Switch video game	https://www.famitsu.com/games/t/45639/	Q7889	Q19610114
45640	ザ・パーシステンス Enhanced	2022 PS5 video game	https://www.famitsu.com/games/t/45640/	Q7889	Q63184502
45645	KLAP!! for Nintendo Switch	2022 Switch video game	https://www.famitsu.com/games/t/45645/	Q7889	Q19610114
45653	ソウルハッカーズ2	2022 PS5 video game	https://www.famitsu.com/games/t/45653/	Q7889	Q63184502
45654	ソウルハッカーズ2	2022 PS4 video game	https://www.famitsu.com/games/t/45654/	Q7889	Q5014725
45655	ソウルハッカーズ2	2022 XSX video game	https://www.famitsu.com/games/t/45655/	Q7889	Q98973368
45656	ソウルハッカーズ2	2022 XOne video game	https://www.famitsu.com/games/t/45656/	Q7889	Q13361286
45657	ソウルハッカーズ2	2022 PC video game	https://www.famitsu.com/games/t/45657/	Q7889	Q1406
45659	Zombie Army 4:Dead War	2022 Switch video game	https://www.famitsu.com/games/t/45659/	Q7889	Q19610114
45662	古銭プッシャーフレンズ	2022 Switch video game	https://www.famitsu.com/games/t/45662/	Q7889	Q19610114
45666	void tRrLM2(); //ボイド・テラリウム2	2022 PS4 video game	https://www.famitsu.com/games/t/45666/	Q7889	Q5014725
45667	void tRrLM2(); //ボイド・テラリウム2	2022 Switch video game	https://www.famitsu.com/games/t/45667/	Q7889	Q19610114
45668	Rise of the Third Power	2022 XSX video game	https://www.famitsu.com/games/t/45668/	Q7889	Q98973368
45669	Beat Souls	2022 XSX video game	https://www.famitsu.com/games/t/45669/	Q7889	Q98973368
45670	Beat Souls	2022 XOne video game	https://www.famitsu.com/games/t/45670/	Q7889	Q13361286
45679	らぶおぶ恋愛皇帝 of Love！	2022 Switch video game	https://www.famitsu.com/games/t/45679/	Q7889	Q19610114
45682	タスクフォース カンパス	2022 PS5 video game	https://www.famitsu.com/games/t/45682/	Q7889	Q63184502
45683	アセント	2022 PS5 video game	https://www.famitsu.com/games/t/45683/	Q7889	Q63184502
45684	アセント	2022 PS4 video game	https://www.famitsu.com/games/t/45684/	Q7889	Q5014725
45692	世界の為の全ての少女	2022 PC video game	https://www.famitsu.com/games/t/45692/	Q7889	Q1406
45694	GI-Classic コナステ	2022 PC video game	https://www.famitsu.com/games/t/45694/	Q7889	Q1406
45695	Madshot	2022 PC video game	https://www.famitsu.com/games/t/45695/	Q7889	Q1406
45697	Ashwalkers	2022 Switch video game	https://www.famitsu.com/games/t/45697/	Q7889	Q19610114
45698	アイドルカフェを経営しませんか？2	2022 Switch video game	https://www.famitsu.com/games/t/45698/	Q7889	Q19610114
45699	アイドルカフェを経営しませんか？2	2022 PS4 video game	https://www.famitsu.com/games/t/45699/	Q7889	Q5014725
45700	アイドルカフェを経営しませんか？2	2022 PS5 video game	https://www.famitsu.com/games/t/45700/	Q7889	Q63184502
45703	嘘から始まる恋の夏	2022 PC video game	https://www.famitsu.com/games/t/45703/	Q7889	Q1406
45704	ストーンフライ Stonefly	2022 Switch video game	https://www.famitsu.com/games/t/45704/	Q7889	Q19610114
45705	ストーンフライ Stonefly	2022 PS5 video game	https://www.famitsu.com/games/t/45705/	Q7889	Q63184502
45706	ストーンフライ Stonefly	2022 PS4 video game	https://www.famitsu.com/games/t/45706/	Q7889	Q5014725
45707	穢翼のユースティア	2022 PS4 video game	https://www.famitsu.com/games/t/45707/	Q7889	Q5014725
45708	穢翼のユースティア	2022 Switch video game	https://www.famitsu.com/games/t/45708/	Q7889	Q19610114
45709	冥契のルペルカリア	2022 PS4 video game	https://www.famitsu.com/games/t/45709/	Q7889	Q5014725
45710	冥契のルペルカリア	2022 Switch video game	https://www.famitsu.com/games/t/45710/	Q7889	Q19610114
45719	アパシー 鳴神学園七不思議	2022 Switch video game	https://www.famitsu.com/games/t/45719/	Q7889	Q19610114
45720	Shadow Warrior 3	2022 PS4 video game	https://www.famitsu.com/games/t/45720/	Q7889	Q5014725
45721	Shadow Warrior 3	2022 XOne video game	https://www.famitsu.com/games/t/45721/	Q7889	Q13361286
45729	1993 Shenandoah 『1993 シェナンドー』	2022 PS4 video game	https://www.famitsu.com/games/t/45729/	Q7889	Q5014725
45730	1993 シェナンドー	2022 Switch video game	https://www.famitsu.com/games/t/45730/	Q7889	Q19610114
45739	バイオハザード7 レジデント イービル	2022 PS5 video game	https://www.famitsu.com/games/t/45739/	Q7889	Q63184502
45740	バイオハザード7 レジデント イービル	2022 XSX video game	https://www.famitsu.com/games/t/45740/	Q7889	Q98973368
45741	バイオハザード RE：2	2022 PS5 video game	https://www.famitsu.com/games/t/45741/	Q7889	Q63184502
45742	バイオハザード RE：2	2022 XSX video game	https://www.famitsu.com/games/t/45742/	Q7889	Q98973368
45743	バイオハザード RE:3	2022 PS5 video game	https://www.famitsu.com/games/t/45743/	Q7889	Q63184502
45744	バイオハザード RE:3	2022 XSX video game	https://www.famitsu.com/games/t/45744/	Q7889	Q98973368
45751	コスモスビット	2022 Switch video game	https://www.famitsu.com/games/t/45751/	Q7889	Q19610114
45752	オッドドッグとイーヴンキャット	2022 Switch video game	https://www.famitsu.com/games/t/45752/	Q7889	Q19610114
45757	キスアト	2022 Switch video game	https://www.famitsu.com/games/t/45757/	Q7889	Q19610114
45761	パラダイスキラー	2022 PS4 video game	https://www.famitsu.com/games/t/45761/	Q7889	Q5014725
45762	パラダイスキラー	2022 PS5 video game	https://www.famitsu.com/games/t/45762/	Q7889	Q63184502
45768	Bassmaster Fishing 2022 スタンダード	2022 PS4 video game	https://www.famitsu.com/games/t/45768/	Q7889	Q5014725
45769	Bassmaster Fishing 2022 スタンダード	2022 PS5 video game	https://www.famitsu.com/games/t/45769/	Q7889	Q63184502
45780	エグゾプライマル	2023 PS5 video game	https://www.famitsu.com/games/t/45780/	Q7889	Q63184502
45781	エグゾプライマル	2023 PS4 video game	https://www.famitsu.com/games/t/45781/	Q7889	Q5014725
45782	エグゾプライマル	2023 XSX video game	https://www.famitsu.com/games/t/45782/	Q7889	Q98973368
45783	エグゾプライマル	2023 XOne video game	https://www.famitsu.com/games/t/45783/	Q7889	Q13361286
45784	エグゾプライマル	2023 PC video game	https://www.famitsu.com/games/t/45784/	Q7889	Q1406
45785	GUNDAM EVOLUTION	2022 PS4 video game	https://www.famitsu.com/games/t/45785/	Q7889	Q5014725
45786	GUNDAM EVOLUTION	2022 XSX video game	https://www.famitsu.com/games/t/45786/	Q7889	Q98973368
45787	GUNDAM EVOLUTION	2022 XOne video game	https://www.famitsu.com/games/t/45787/	Q7889	Q13361286
45788	GUNDAM EVOLUTION	2022 PC video game	https://www.famitsu.com/games/t/45788/	Q7889	Q1406
45790	ジョジョの奇妙な冒険 オールスターバトルR	2022 PS5 video game	https://www.famitsu.com/games/t/45790/	Q7889	Q63184502
45791	ジョジョの奇妙な冒険 オールスターバトルR	2022 PS4 video game	https://www.famitsu.com/games/t/45791/	Q7889	Q5014725
45792	ジョジョの奇妙な冒険 オールスターバトルR	2022 Switch video game	https://www.famitsu.com/games/t/45792/	Q7889	Q19610114
45793	ジョジョの奇妙な冒険 オールスターバトルR	2022 XSX video game	https://www.famitsu.com/games/t/45793/	Q7889	Q98973368
45794	ジョジョの奇妙な冒険 オールスターバトルR	2022 XOne video game	https://www.famitsu.com/games/t/45794/	Q7889	Q13361286
45795	ジョジョの奇妙な冒険 オールスターバトルR	2022 PC video game	https://www.famitsu.com/games/t/45795/	Q7889	Q1406
45796	The DioField Chronicle	2022 PS5 video game	https://www.famitsu.com/games/t/45796/	Q7889	Q63184502
45797	The DioField Chronicle	2022 PS4 video game	https://www.famitsu.com/games/t/45797/	Q7889	Q5014725
45798	The DioField Chronicle	2022 Switch video game	https://www.famitsu.com/games/t/45798/	Q7889	Q19610114
45799	The DioField Chronicle	2022 XSX video game	https://www.famitsu.com/games/t/45799/	Q7889	Q98973368
45800	The DioField Chronicle	2022 XOne video game	https://www.famitsu.com/games/t/45800/	Q7889	Q13361286
45801	The DioField Chronicle	2022 PC video game	https://www.famitsu.com/games/t/45801/	Q7889	Q1406
45802	ヴァルキリーエリュシオン	2022 PS5 video game	https://www.famitsu.com/games/t/45802/	Q7889	Q63184502
45803	ヴァルキリーエリュシオン	2022 PS4 video game	https://www.famitsu.com/games/t/45803/	Q7889	Q5014725
45804	ヴァルキリーエリュシオン	2022 PC video game	https://www.famitsu.com/games/t/45804/	Q7889	Q1406
45821	Teenage Mutant Ninja Turtles: The Cowabunga Collection	2022 PS5 video game	https://www.famitsu.com/games/t/45821/	Q7889	Q63184502
45822	Teenage Mutant Ninja Turtles: The Cowabunga Collection	2022 PS4 video game	https://www.famitsu.com/games/t/45822/	Q7889	Q5014725
45823	Teenage Mutant Ninja Turtles: The Cowabunga Collection	2022 XSX video game	https://www.famitsu.com/games/t/45823/	Q7889	Q98973368
45824	Teenage Mutant Ninja Turtles: The Cowabunga Collection	2022 XOne video game	https://www.famitsu.com/games/t/45824/	Q7889	Q13361286
45825	Teenage Mutant Ninja Turtles: The Cowabunga Collection	2022 Switch video game	https://www.famitsu.com/games/t/45825/	Q7889	Q19610114
45826	Teenage Mutant Ninja Turtles: The Cowabunga Collection	2022 PC video game	https://www.famitsu.com/games/t/45826/	Q7889	Q1406
45827	スター・ウォーズ フォース アンリーシュド	2022 Switch video game	https://www.famitsu.com/games/t/45827/	Q7889	Q19610114
45828	ギア・クラブ アンリミテッド2 アルティメットエディション	2022 PS4 video game	https://www.famitsu.com/games/t/45828/	Q7889	Q5014725
45829	ギア・クラブ アンリミテッド2 アルティメットエディション	2022 PS5 video game	https://www.famitsu.com/games/t/45829/	Q7889	Q63184502
45830	ネクソモン	2022 Switch video game	https://www.famitsu.com/games/t/45830/	Q7889	Q19610114
45831	ネクソモン	2022 XOne video game	https://www.famitsu.com/games/t/45831/	Q7889	Q13361286
45832	ネクソモン	2022 XSX video game	https://www.famitsu.com/games/t/45832/	Q7889	Q98973368
45833	ネクソモン	2022 PS5 video game	https://www.famitsu.com/games/t/45833/	Q7889	Q63184502
45834	ネクソモン	2022 PS4 video game	https://www.famitsu.com/games/t/45834/	Q7889	Q5014725
45836	スーパーナナル	2022 Switch video game	https://www.famitsu.com/games/t/45836/	Q7889	Q19610114
45837	スーパーナナル	2022 PC video game	https://www.famitsu.com/games/t/45837/	Q7889	Q1406
45839	Cosmos Bit	2022 PS4 video game	https://www.famitsu.com/games/t/45839/	Q7889	Q5014725
45840	Cosmos Bit	2022 PS5 video game	https://www.famitsu.com/games/t/45840/	Q7889	Q63184502
45844	異世界娘と婚活中 ～ Isekai Bride Hunting～	2022 Switch video game	https://www.famitsu.com/games/t/45844/	Q7889	Q19610114
45850	風雲☆ボクシング物語	2022 Switch video game	https://www.famitsu.com/games/t/45850/	Q7889	Q19610114
45861	トランシルビィ	2022 Switch video game	https://www.famitsu.com/games/t/45861/	Q7889	Q19610114
45862	Outward Definitive Edition	2022 PS5 video game	https://www.famitsu.com/games/t/45862/	Q7889	Q63184502
45865	Steel Sword Story S	2022 Switch video game	https://www.famitsu.com/games/t/45865/	Q7889	Q19610114
45866	ランダーの冒険III ～闇に魅せられた魔術師～	2022 PC video game	https://www.famitsu.com/games/t/45866/	Q7889	Q1406
45867	ANNO:Mutationem	2022 PS5 video game	https://www.famitsu.com/games/t/45867/	Q7889	Q63184502
45873	Cosmos Bit	2022 XOne video game	https://www.famitsu.com/games/t/45873/	Q7889	Q13361286
45874	Cosmos Bit	2022 XSX video game	https://www.famitsu.com/games/t/45874/	Q7889	Q98973368
45892	囚獄のセブンスヘイム	2022 Switch video game	https://www.famitsu.com/games/t/45892/	Q7889	Q19610114
45893	デイランド：ポケットプラネット	2022 Switch video game	https://www.famitsu.com/games/t/45893/	Q7889	Q19610114
45894	デイランド：ポケットプラネット	2022 PS4 video game	https://www.famitsu.com/games/t/45894/	Q7889	Q5014725
45922	パラダイスキラー	2022 XSX video game	https://www.famitsu.com/games/t/45922/	Q7889	Q98973368
45923	パラダイスキラー	2022 XOne video game	https://www.famitsu.com/games/t/45923/	Q7889	Q13361286
45924	この素晴らしい世界に祝福を！～呪いの遺物と惑いし冒険者たち～	2022 PS4 video game	https://www.famitsu.com/games/t/45924/	Q7889	Q5014725
45925	この素晴らしい世界に祝福を！～呪いの遺物と惑いし冒険者たち～	2022 Switch video game	https://www.famitsu.com/games/t/45925/	Q7889	Q19610114
45927	ALTAIR BREAKER	2022 PC video game	https://www.famitsu.com/games/t/45927/	Q7889	Q1406
45928	クアリー ～悪夢のサマーキャンプ	2022 PS5 video game	https://www.famitsu.com/games/t/45928/	Q7889	Q63184502
45929	クアリー ～悪夢のサマーキャンプ	2022 PS4 video game	https://www.famitsu.com/games/t/45929/	Q7889	Q5014725
45930	クアリー ～悪夢のサマーキャンプ	2022 XSX video game	https://www.famitsu.com/games/t/45930/	Q7889	Q98973368
45931	クアリー ～悪夢のサマーキャンプ	2022 XOne video game	https://www.famitsu.com/games/t/45931/	Q7889	Q13361286
45932	クアリー ～悪夢のサマーキャンプ	2022 PC video game	https://www.famitsu.com/games/t/45932/	Q7889	Q1406
45933	Wildcat Gun Machine	2022 PS4 video game	https://www.famitsu.com/games/t/45933/	Q7889	Q5014725
45934	Wildcat Gun Machine	2022 Switch video game	https://www.famitsu.com/games/t/45934/	Q7889	Q19610114
45935	Wildcat Gun Machine	2022 XOne video game	https://www.famitsu.com/games/t/45935/	Q7889	Q13361286
45936	Wildcat Gun Machine	2022 PC video game	https://www.famitsu.com/games/t/45936/	Q7889	Q1406
45937	アイキス 1・2・3パック	2022 Switch video game	https://www.famitsu.com/games/t/45937/	Q7889	Q19610114
45938	アイキス 1・2・3パック	2022 PS4 video game	https://www.famitsu.com/games/t/45938/	Q7889	Q5014725
45949	ZERO ESCAPE 9時間9人9の扉 善人シボウデス ダブルパック	2022 XOne video game	https://www.famitsu.com/games/t/45949/	Q7889	Q13361286
45980	初音ミク いっしょに！ジグソーパズル	2022 Switch video game	https://www.famitsu.com/games/t/45980/	Q7889	Q19610114
45983	SIMPLEシリーズ for Nintendo Switch Vol.2 THE トランプ パーフェクトコレクション ～クロンダイク・フリーセル・スパイダーソリティア・カップル・大富豪・ハーツ・七並べ・ページワン・テキサスホールデム・ブラックジャック～	2022 Switch video game	https://www.famitsu.com/games/t/45983/	Q7889	Q19610114
45988	LANDING HERO 羽田 × 787	2022 Switch video game	https://www.famitsu.com/games/t/45988/	Q7889	Q19610114
45994	M-1グランプリへの道　～俺たちの出囃子はもう鳴っている～	2022 PC video game	https://www.famitsu.com/games/t/45994/	Q7889	Q1406
45995	Wreckfest	Switch video game	https://www.famitsu.com/games/t/45995/	Q7889	Q19610114
45996	Young Souls	2022 PS4 video game	https://www.famitsu.com/games/t/45996/	Q7889	Q5014725
45997	Young Souls	2022 Switch video game	https://www.famitsu.com/games/t/45997/	Q7889	Q19610114
45998	彩京 SHOOTING LIBRARY Vol.1	2022 PS4 video game	https://www.famitsu.com/games/t/45998/	Q7889	Q5014725
45999	彩京 SHOOTING LIBRARY Vol.2	2022 PS4 video game	https://www.famitsu.com/games/t/45999/	Q7889	Q5014725
46009	CRIMESIGHT	2022 PC video game	https://www.famitsu.com/games/t/46009/	Q7889	Q1406
46011	Tentacular	2022 PC video game	https://www.famitsu.com/games/t/46011/	Q7889	Q1406
46017	Townsmen VR	2022 PC video game	https://www.famitsu.com/games/t/46017/	Q7889	Q1406
46018	Sephonie	2022 PC video game	https://www.famitsu.com/games/t/46018/	Q7889	Q1406
46028	ワンピース オデッセイ	2022 PS5 video game	https://www.famitsu.com/games/t/46028/	Q7889	Q63184502
46029	ワンピース オデッセイ	2022 PS4 video game	https://www.famitsu.com/games/t/46029/	Q7889	Q5014725
46030	ワンピース オデッセイ	2022 XSX video game	https://www.famitsu.com/games/t/46030/	Q7889	Q98973368
46031	ワンピース オデッセイ	2022 PC video game	https://www.famitsu.com/games/t/46031/	Q7889	Q1406
46039	Chicken Police – Paint it RED!	2022 PS5 video game	https://www.famitsu.com/games/t/46039/	Q7889	Q63184502
46051	Chicken Police - Paint it RED!	2022 XSX video game	https://www.famitsu.com/games/t/46051/	Q7889	Q98973368
46063	WEIRD WEST	2022 PS4 video game	https://www.famitsu.com/games/t/46063/	Q7889	Q5014725
46064	WEIRD WEST	2022 XSX video game	https://www.famitsu.com/games/t/46064/	Q7889	Q98973368
46065	WEIRD WEST	2022 XOne video game	https://www.famitsu.com/games/t/46065/	Q7889	Q13361286
46082	神業 盗来 -KAMIWAZA TOURAI-	2022 PS4 video game	https://www.famitsu.com/games/t/46082/	Q7889	Q5014725
46083	神業 盗来 -KAMIWAZA TOURAI-	2022 Switch video game	https://www.famitsu.com/games/t/46083/	Q7889	Q19610114
46085	スノーブラザーズ スペシャル	2022 Switch video game	https://www.famitsu.com/games/t/46085/	Q7889	Q19610114
46086	Shadow Warrior 3	2022 XSX video game	https://www.famitsu.com/games/t/46086/	Q7889	Q98973368
46089	砂の国の宮廷鍛冶屋	2022 PS5 video game	https://www.famitsu.com/games/t/46089/	Q7889	Q63184502
46093	スタクセル	2022 Switch video game	https://www.famitsu.com/games/t/46093/	Q7889	Q19610114
46094	レプリカ	2022 XSX video game	https://www.famitsu.com/games/t/46094/	Q7889	Q98973368
46095	レプリカ	2022 PC video game	https://www.famitsu.com/games/t/46095/	Q7889	Q1406
46096	リーガルダンジョン	2022 XSX video game	https://www.famitsu.com/games/t/46096/	Q7889	Q98973368
46097	リーガルダンジョン	2022 PC video game	https://www.famitsu.com/games/t/46097/	Q7889	Q1406
46098	マーブルボールフレンズ	2022 PC video game	https://www.famitsu.com/games/t/46098/	Q7889	Q1406
46099	マーブルボールフレンズ	Switch video game	https://www.famitsu.com/games/t/46099/	Q7889	Q19610114
46100	Hyper Light Breaker	2023 PC video game	https://www.famitsu.com/games/t/46100/	Q7889	Q1406
46113	千の刃濤、桃花染の皇姫	2022 Switch video game	https://www.famitsu.com/games/t/46113/	Q7889	Q19610114
46114	チキップダンサーズ ノリノリダンスでこころもおどる	2022 Switch video game	https://www.famitsu.com/games/t/46114/	Q7889	Q19610114
46115	Shell Out Showdown	2022 PC video game	https://www.famitsu.com/games/t/46115/	Q7889	Q1406
